"id";"user_id";"title";"cv_file";"is_default";"created_at";"updated_at"
"557";"532";"FULL STACK JAVA DEVELOPER";"full-stack-java-developer-1703573904-569.docx";"0";"2023-12-26 12:28:24";"2023-12-26 12:32:11"
"558";"533";"Sr. Java Full-Stack Developer";"sr-java-full-stack-developer-1703574131-532.docx";"0";"2023-12-26 12:32:11";"2023-12-26 12:36:33"
"559";"534";"Java Full Stack Developer";"java-full-stack-developer-1703574393-106.pdf";"0";"2023-12-26 12:36:33";"2023-12-26 12:40:01"
"560";"535";"Serialization Contract Management Organization Lead";"serialization-contract-management-organization-lead-1703574602-92.docx";"0";"2023-12-26 12:40:02";"2023-12-26 12:43:03"
"561";"536";"Sr. Frontend UI Developer";"sr-frontend-ui-developer-1703574783-988.docx";"0";"2023-12-26 12:43:03";"2023-12-26 12:45:53"
"562";"537";": Java Software Developer";"java-software-developer-1703574953-405.docx";"0";"2023-12-26 12:45:53";"2023-12-26 12:49:12"
"563";"538";"Senior Front End Developer";"senior-front-end-developer-1703575152-340.docx";"0";"2023-12-26 12:49:12";"2023-12-26 13:15:51"
"564";"539";"Front-End/UI Developer";"front-endui-developer-1703576751-67.docx";"0";"2023-12-26 13:15:51";"2023-12-26 13:19:17"
"565";"540";"FULL STACK WEB DEVELOPER";"full-stack-web-developer-1703576958-652.docx";"0";"2023-12-26 13:19:18";"2023-12-26 13:21:47"
"566";"541";"Web Development";"web-development-1703577107-288.docx";"0";"2023-12-26 13:21:47";"2023-12-26 13:24:16"
"567";"542";"Java/Web Developer";"javaweb-developer-1703577256-207.docx";"0";"2023-12-26 13:24:16";"2023-12-26 13:27:26"
"568";"543";"Full Stack Java Developer";"full-stack-java-developer-1703577446-909.docx";"0";"2023-12-26 13:27:26";"2023-12-26 13:29:39"
"569";"544";"Sr. UI Developer";"sr-ui-developer-1703577579-303.docx";"0";"2023-12-26 13:29:39";"2023-12-26 13:31:49"
"570";"545";"Full Stack Java/J2EE developer";"full-stack-javaj2ee-developer-1703577709-841.docx";"0";"2023-12-26 13:31:49";"2023-12-26 13:34:48"
"571";"546";"Software Developer";"software-developer-1703577888-544.pdf";"0";"2023-12-26 13:34:48";"2023-12-26 13:37:11"
"572";"547";"Senior Big Data Developer – Mortgage Data for INTEX";"senior-big-data-developer-mortgage-data-for-intex-1703578031-980.docx";"0";"2023-12-26 13:37:11";"2023-12-26 13:40:13"
"573";"548";"Software Engineer";"software-engineer-1703578213-260.docx";"0";"2023-12-26 13:40:13";"2023-12-26 13:42:54"
"574";"549";"UI Developer";"ui-developer-1703578374-179.docx";"0";"2023-12-26 13:42:54";"2023-12-26 13:45:54"
"575";"550";"SOFTWARE ENGINEERING TEAM LEAD / DEVELOPER";"software-engineering-team-lead-developer-1703578554-62.docx";"0";"2023-12-26 13:45:54";"2023-12-26 13:48:29"
"576";"551";"Senior Systems Analyst";"senior-systems-analyst-1703578709-119.docx";"0";"2023-12-26 13:48:29";"2023-12-26 13:52:43"
"577";"552";"Sr. Java Full Stack Developer";"sr-java-full-stack-developer-1703578963-105.docx";"0";"2023-12-26 13:52:43";"2023-12-26 13:57:44"
"578";"553";"Senior UX/UI Web Designer";"senior-uxui-web-designer-1703579264-354.pdf";"0";"2023-12-26 13:57:44";"2023-12-26 14:01:23"
"579";"554";"Sr. PHP Full stack Developer";"sr-php-full-stack-developer-1703579483-562.docx";"0";"2023-12-26 14:01:23";"2023-12-26 14:04:51"
"580";"555";"Lead Technical UI/UX SME";"lead-technical-uiux-sme-1703579691-592.docx";"0";"2023-12-26 14:04:51";"2023-12-26 14:07:04"
"581";"556";"Senior Software Developer";"senior-software-developer-1703579825-768.docx";"0";"2023-12-26 14:07:05";"2023-12-26 14:09:11"
"582";"557";"Full Stack Developer";"full-stack-developer-1703579951-459.docx";"0";"2023-12-26 14:09:11";"2023-12-26 14:11:52"
"583";"558";"Jr. Java Full Stack Developer";"jr-java-full-stack-developer-1703580112-499.docx";"0";"2023-12-26 14:11:52";"2023-12-26 14:18:09"
"584";"559";"Senior iOS Developer";"senior-ios-developer-1703580492-674.docx";"0";"2023-12-26 14:18:12";"2023-12-26 14:20:56"
"585";"560";"Full Stack J2EE/Javascrip";"full-stack-j2eejavascrip-1703580656-463.docx";"0";"2023-12-26 14:20:56";"2023-12-26 14:24:06"
"586";"561";"JavaScript,";"javascript-1703580847-723.docx";"0";"2023-12-26 14:24:07";"2023-12-26 14:26:32"
"587";"562";"Full Stack Developer";"full-stack-developer-1703580992-5.docx";"0";"2023-12-26 14:26:32";"2023-12-26 14:29:11"
"588";"563";"FullStack Java Developer";"fullstack-java-developer-1703581151-266.docx";"0";"2023-12-26 14:29:11";"2023-12-26 20:28:29"
"589";"564";"UI/UX Developer";"uiux-developer-1703602709-91.docx";"0";"2023-12-26 20:28:29";"2023-12-26 20:33:00"
"590";"565";"Full Stack Developer";"full-stack-developer-1703602984-759.pdf";"0";"2023-12-26 20:33:04";"2023-12-26 20:36:42"
"591";"566";"Java/J2EE Consultant";"javaj2ee-consultant-1703603202-8.docx";"0";"2023-12-26 20:36:42";"2023-12-26 20:41:55"
"592";"567";"Java Full Stack Developer";"java-full-stack-developer-1703603515-868.docx";"0";"2023-12-26 20:41:55";"2023-12-26 21:01:52"
"593";"568";"Spark/Hadoop Developer";"sparkhadoop-developer-1703604713-262.docx";"0";"2023-12-26 21:01:53";"2023-12-26 21:02:30"
"594";"569";"Software Engineer at Dataart";"software-engineer-at-dataart-1703604750-887.docx";"0";"2023-12-26 21:02:30";"2023-12-26 21:12:08"
"595";"571";"UI Tech Lead/Senior Developer";"ui-tech-leadsenior-developer-1703605328-488.docx";"0";"2023-12-26 21:12:08";"2023-12-26 21:12:11"
"596";"570";"Senior Python Developer";"senior-python-developer-1703605332-899.docx";"0";"2023-12-26 21:12:12";"2023-12-26 21:21:25"
"597";"573";"Sr. Salesforce Developer";"sr-salesforce-developer-1703605885-791.docx";"0";"2023-12-26 21:21:25";"2023-12-26 21:22:06"
"598";"572";"Full-stack Web Develope";"full-stack-web-develope-1703605926-368.docx";"0";"2023-12-26 21:22:06";"2023-12-26 21:31:05"
"599";"574";"Salesforce Architect & Developer";"salesforce-architect-developer-1703606465-252.pdf";"0";"2023-12-26 21:31:05";"2023-12-26 21:32:07"
"600";"575";"Python Developer";"python-developer-1703606527-865.docx";"0";"2023-12-26 21:32:07";"2023-12-26 21:33:01"
"601";"576";"Salesforce Developer/ Full Stack/ Devops";"salesforce-developer-full-stack-devops-1703606581-700.docx";"0";"2023-12-26 21:33:01";"2023-12-26 21:49:38"
"602";"577";"Sr. Manager";"sr-manager-1703607579-620.docx";"0";"2023-12-26 21:49:39";"2023-12-26 21:50:54"
"603";"578";"Salesforce Dev/Admin";"salesforce-devadmin-1703607655-385.docx";"0";"2023-12-26 21:50:55";"2023-12-26 21:51:54"
"604";"579";"Senior Salesforce Administrator";"senior-salesforce-administrator-1703607715-403.docx";"0";"2023-12-26 21:51:55";"2023-12-26 22:46:16"
"605";"580";"Salesforce Developer/Admin";"salesforce-developeradmin-1703610976-824.docx";"0";"2023-12-26 22:46:16";"2023-12-26 22:47:00"
"606";"581";"Salesforce Developer/Admidistrator";"salesforce-developeradmidistrator-1703611021-993.docx";"0";"2023-12-26 22:47:01";"2023-12-26 22:47:42"
"607";"582";"Salesforce Developer";"salesforce-developer-1703611062-430.docx";"0";"2023-12-26 22:47:42";"2023-12-26 22:55:08"
"608";"583";"Sr. Full Stack Python Developer";"sr-full-stack-python-developer-1703611509-972.docx";"0";"2023-12-26 22:55:09";"2023-12-26 22:56:12"
"609";"584";"Software Engineer";"software-engineer-1703611573-941.docx";"0";"2023-12-26 22:56:13";"2023-12-26 22:57:04"
"610";"585";"Salesforce Lightning Developer";"salesforce-lightning-developer-1703611624-418.docx";"0";"2023-12-26 22:57:04";"2023-12-26 23:05:01"
"611";"586";"Salesforce Developer";"salesforce-developer-1703612101-776.docx";"0";"2023-12-26 23:05:01";"2023-12-26 23:05:47"
"612";"587";"Full-Stack Developer";"full-stack-developer-1703612147-437.pdf";"0";"2023-12-26 23:05:47";"2023-12-26 23:06:37"
"613";"588";"Sr. UI Developer";"sr-ui-developer-1703612197-729.docx";"0";"2023-12-26 23:06:37";"2023-12-26 23:15:57"
"614";"589";"IT Director";"it-director-1703612757-750.docx";"0";"2023-12-26 23:15:57";"2023-12-26 23:17:02"
"615";"590";"Sr. Accountant";"sr-accountant-1703612822-340.docx";"0";"2023-12-26 23:17:02";"2023-12-26 23:17:48"
"616";"591";"MSBI Developer";"msbi-developer-1703612869-500.docx";"0";"2023-12-26 23:17:49";"2023-12-26 23:25:06"
"617";"592";"Salesforce Administrator/Application Developer";"salesforce-administratorapplication-developer-1703613308-401.docx";"0";"2023-12-26 23:25:08";"2023-12-26 23:25:59"
"618";"593";"Salesforce Developer";"salesforce-developer-1703613360-616.docx";"0";"2023-12-26 23:26:00";"2023-12-26 23:27:00"
"619";"594";"Executive Assistant, Accounting & Data Governance Manager";"executive-assistant-accounting-data-governance-manager-1703613420-262.docx";"0";"2023-12-26 23:27:00";"2023-12-26 23:36:27"
"620";"595";"Python developer";"python-developer-1703613987-176.docx";"0";"2023-12-26 23:36:27";"2023-12-26 23:37:19"
"621";"596";"Sr. Salesforce Developer/Administrator";"sr-salesforce-developeradministrator-1703614039-518.docx";"0";"2023-12-26 23:37:19";"2023-12-26 23:38:10"
"622";"597";"Sr. Full Stack Java Developer";"sr-full-stack-java-developer-1703614090-560.docx";"0";"2023-12-26 23:38:10";"2023-12-26 23:48:19"
"623";"598";"Python developer";"python-developer-1703614699-726.docx";"0";"2023-12-26 23:48:19";"2023-12-26 23:49:10"
"624";"598";"Python developer";"python-developer-1703614699-518.docx";"0";"2023-12-26 23:48:19";"2023-12-26 23:49:10"
"625";"599";"Solutions Engineer Executive";"solutions-engineer-executive-1703614750-131.docx";"0";"2023-12-26 23:49:10";"2023-12-26 23:50:41"
"626";"600";"Sr. Python Developer";"sr-python-developer-1703614841-677.docx";"0";"2023-12-26 23:50:41";"2023-12-26 23:58:21"
"627";"601";"Python Developer";"python-developer-1703615301-492.docx";"0";"2023-12-26 23:58:21";"2023-12-26 23:59:22"
"628";"602";"Salesforce Developer";"salesforce-developer-1703615362-814.docx";"0";"2023-12-26 23:59:22";"2023-12-27 00:00:12"
"629";"603";"Salesforce Architect / Sr Developer";"salesforce-architect-sr-developer-1703615414-819.docx";"0";"2023-12-27 00:00:14";"2023-12-27 00:00:19"
"630";"603";"Salesforce Architect / Sr Developer";"salesforce-architect-sr-developer-1703615420-488.docx";"0";"2023-12-27 00:00:20";"2023-12-27 00:23:18"
"631";"604";"BI Service Desk";"bi-service-desk-1703616798-305.docx";"0";"2023-12-27 00:23:18";"2023-12-27 00:23:58"
"632";"605";"Sr. Salesforce Developer/Administrator";"sr-salesforce-developeradministrator-1703616839-585.docx";"0";"2023-12-27 00:23:59";"2023-12-27 00:24:47"
"633";"605";"Sr. Salesforce Developer/Administrator";"sr-salesforce-developeradministrator-1703616839-888.docx";"0";"2023-12-27 00:23:59";"2023-12-27 00:24:47"
"634";"606";"Sr. Full Stack Java Developer";"sr-full-stack-java-developer-1703616887-741.docx";"0";"2023-12-27 00:24:47";"2023-12-27 00:32:04"
"635";"607";"Python Developer";"python-developer-1703617324-546.docx";"0";"2023-12-27 00:32:04";"2023-12-27 00:33:16"
"636";"608";"Junior BI Developer";"junior-bi-developer-1703617397-560.docx";"0";"2023-12-27 00:33:17";"2023-12-27 00:42:31"
"637";"610";"BI Developer / Systems Analyst";"bi-developer-systems-analyst-1703617951-599.docx";"0";"2023-12-27 00:42:31";"2023-12-27 00:43:32"
"638";"609";"Web Developer";"web-developer-1703618013-876.docx";"0";"2023-12-27 00:43:33";"2023-12-27 00:43:42"
"639";"611";"Salesforce Developer";"salesforce-developer-1703618022-703.docx";"0";"2023-12-27 00:43:42";"2023-12-27 01:14:03"
"640";"613";"Application Developer";"application-developer-1703619844-21.docx";"0";"2023-12-27 01:14:04";"2023-12-27 01:14:05"
"641";"613";"Application Developer";"application-developer-1703619845-121.docx";"0";"2023-12-27 01:14:05";"2023-12-27 01:15:38"
"642";"612";"Sr. Python Developer";"sr-python-developer-1703619938-988.docx";"0";"2023-12-27 01:15:38";"2023-12-27 01:22:08"
"643";"614";"Senior BI/ETL Developer";"senior-bietl-developer-1703620329-756.docx";"0";"2023-12-27 01:22:09";"2023-12-27 01:23:02"
"644";"615";"Senior Salesforce Developer/Administrator";"senior-salesforce-developeradministrator-1703620382-538.docx";"0";"2023-12-27 01:23:02";"2023-12-27 01:23:49"
"645";"616";"Salesforce Lightning Developer";"salesforce-lightning-developer-1703620429-822.docx";"0";"2023-12-27 01:23:49";"2023-12-27 01:30:37"
"646";"617";"Salesforce	Developer/Administrator";"salesforce-developeradministrator-1703620840-187.pdf";"0";"2023-12-27 01:30:40";"2023-12-27 01:32:15"
"647";"618";"Sr. Python Developer";"sr-python-developer-1703620935-310.docx";"0";"2023-12-27 01:32:15";"2023-12-27 01:33:14"
"648";"619";"Sr. Python Developer";"sr-python-developer-1703620995-867.docx";"0";"2023-12-27 01:33:15";"2023-12-27 09:57:36"
"649";"620";"Java Full Stack Developer";"java-full-stack-developer-1703651256-290.docx";"0";"2023-12-27 09:57:36";"2023-12-27 09:58:28"
"650";"621";"Salesforce Senior Developer/Technical Architect";"salesforce-senior-developertechnical-architect-1703651308-716.docx";"0";"2023-12-27 09:58:28";"2023-12-27 09:59:37"
"651";"622";"Sr. MSBI/Power BI Developer";"sr-msbipower-bi-developer-1703651377-169.docx";"0";"2023-12-27 09:59:37";"2023-12-27 10:10:14"
"652";"623";"Volt – Reporting/ Data Analyst";"volt-reporting-data-analyst-1703652014-519.docx";"0";"2023-12-27 10:10:14";"2023-12-27 10:11:09"
"653";"624";"Data & Business Intelligence Analyst";"data-business-intelligence-analyst-1703652070-805.pdf";"0";"2023-12-27 10:11:10";"2023-12-27 10:12:28"
"654";"625";"Salesforce Admin & Developer";"salesforce-admin-developer-1703652148-435.docx";"0";"2023-12-27 10:12:28";"2023-12-27 10:24:12"
"655";"626";"B.S. in Business Administration, concentration in Marketing 3.45 GPA";"bs-in-business-administration-concentration-in-marketing-345-gpa-1703652852-729.docx";"0";"2023-12-27 10:24:12";"2023-12-27 10:25:43"
"656";"628";"Sr. Salesforce Developer";"sr-salesforce-developer-1703652943-137.docx";"0";"2023-12-27 10:25:43";"2023-12-27 10:25:52"
"657";"627";"No SQL & Cloud Technologies";"no-sql-cloud-technologies-1703652952-795.docx";"0";"2023-12-27 10:25:52";"2023-12-27 10:36:55"
"658";"629";"Data Engineer/Analyst";"data-engineeranalyst-1703653615-755.docx";"0";"2023-12-27 10:36:55";"2023-12-27 10:37:58"
"659";"630";"Sr Full stack developer";"sr-full-stack-developer-1703653678-441.docx";"0";"2023-12-27 10:37:58";"2023-12-27 10:38:52"
"660";"631";"Senior Full Stack Developer";"senior-full-stack-developer-1703653732-429.docx";"0";"2023-12-27 10:38:53";"2023-12-27 10:39:37"
"661";"632";"Full Stack Developer";"full-stack-developer-1703653777-406.pdf";"0";"2023-12-27 10:39:37";"2023-12-27 10:55:49"
"662";"633";"UI Developer";"ui-developer-1703654749-382.docx";"0";"2023-12-27 10:55:49";"2023-12-27 10:56:33"
"663";"634";"Hadoop/Spark Developer";"hadoopspark-developer-1703654793-38.docx";"0";"2023-12-27 10:56:33";"2023-12-27 10:57:20"
"664";"635";"Java Developer";"java-developer-1703654840-816.docx";"0";"2023-12-27 10:57:20";"2023-12-27 11:11:37"
"665";"637";"ASTRA AWS (CSTA4).";"astra-aws-csta4-1703655697-623.docx";"0";"2023-12-27 11:11:37";"2023-12-27 11:12:14"
"666";"638";"Software Developer / Architect";"software-developer-architect-1703655738-228.docx";"0";"2023-12-27 11:12:18";"2023-12-27 11:12:20"
"667";"636";"SOFTWARE QA ANALYST/TESTER";"software-qa-analysttester-1703655740-724.docx";"0";"2023-12-27 11:12:20";"2023-12-28 10:04:48"
"668";"639";"Senior Software Engineer";"senior-software-engineer-1703738088-991.pdf";"0";"2023-12-28 10:04:48";"2023-12-28 10:05:28"
"669";"640";"Digital Product Manager & Director";"digital-product-manager-director-1703738129-551.pdf";"0";"2023-12-28 10:05:29";"2023-12-28 10:06:22"
"670";"641";"Nodejs Developer";"nodejs-developer-1703738183-406.docx";"0";"2023-12-28 10:06:23";"2023-12-28 10:07:03"
"671";"642";"Targeting Chief Architect";"targeting-chief-architect-1703738223-537.pdf";"0";"2023-12-28 10:07:03";"2023-12-28 10:19:57"
"672";"643";"Innovator, Web Solutions Engineer,";"innovator-web-solutions-engineer-1703738997-883.docx";"0";"2023-12-28 10:19:57";"2023-12-28 10:20:40"
"673";"644";"Technologies & Languages";"technologies-languages-1703739042-559.docx";"0";"2023-12-28 10:20:42";"2023-12-28 10:21:38"
"674";"645";"Senior Bigdata Engineering";"senior-bigdata-engineering-1703739098-652.docx";"0";"2023-12-28 10:21:38";"2023-12-28 10:22:25"
"675";"646";"Sr. React JS & Node JS Developer/ Sr. Front-end Developer";"sr-react-js-node-js-developer-sr-front-end-developer-1703739145-956.docx";"0";"2023-12-28 10:22:25";"2023-12-28 10:33:57"
"676";"647";"Software Engineer";"software-engineer-1703739837-642.docx";"0";"2023-12-28 10:33:57";"2023-12-28 10:34:53"
"677";"648";"Product Design / UX Design";"product-design-ux-design-1703739893-224.docx";"0";"2023-12-28 10:34:53";"2023-12-28 10:34:55"
"678";"648";"Product Design / UX Design";"product-design-ux-design-1703739895-416.docx";"0";"2023-12-28 10:34:55";"2023-12-28 10:35:37"
"679";"649";"Senior Web Developer";"senior-web-developer-1703739937-702.docx";"0";"2023-12-28 10:35:37";"2023-12-28 10:36:23"
"680";"650";"Hinson Design, Marketing & Consulting";"hinson-design-marketing-consulting-1703739983-147.pdf";"0";"2023-12-28 10:36:23";"2023-12-28 11:05:04"
"681";"651";"UI Lead/Developer";"ui-leaddeveloper-1703741704-399.docx";"0";"2023-12-28 11:05:04";"2023-12-28 11:06:06"
"682";"652";"Senior Developer/Designer";"senior-developerdesigner-1703741766-46.docx";"0";"2023-12-28 11:06:06";"2023-12-28 11:07:02"
"683";"652";"MS Access Developer";"ms-access-developer-1703741823-108.pdf";"0";"2023-12-28 11:07:03";"2023-12-28 11:08:10"
"684";"653";"Senior Developer/Designer";"senior-developerdesigner-1703741890-84.docx";"0";"2023-12-28 11:08:10";"2023-12-28 11:09:05"
"685";"654";"Full Stack Developer";"full-stack-developer-1703741946-312.docx";"0";"2023-12-28 11:09:06";"2023-12-28 11:21:15"
"686";"655";"Marketing Coordinator";"marketing-coordinator-1703742675-125.pdf";"0";"2023-12-28 11:21:15";"2023-12-28 11:22:06"
"687";"656";"Senior Sales Engineer";"senior-sales-engineer-1703742726-997.docx";"0";"2023-12-28 11:22:06";"2023-12-28 11:23:13"
"688";"657";"Sr. Analyst, Quality Assurance";"sr-analyst-quality-assurance-1703742794-811.docx";"0";"2023-12-28 11:23:14";"2023-12-28 11:24:13"
"689";"658";"Web Developer";"web-developer-1703742853-95.pdf";"0";"2023-12-28 11:24:13";"2023-12-30 10:18:47"
"690";"660";", Senior Program Manager 2007-2010";"senior-program-manager-2007-2010-1703911728-528.pdf";"0";"2023-12-30 10:18:48";"2023-12-30 10:19:37"
"691";"661";"Hadoop/Spark Developer";"hadoopspark-developer-1703911778-443.docx";"0";"2023-12-30 10:19:38";"2023-12-30 10:20:35"
"692";"662";"Hadoop Developer";"hadoop-developer-1703911835-919.pdf";"0";"2023-12-30 10:20:35";"2023-12-30 10:20:42"
"693";"659";"Sr. Full Stack Engineer";"sr-full-stack-engineer-1703911842-474.docx";"0";"2023-12-30 10:20:42";"2023-12-30 10:32:21"
"694";"663";"Lead UX, UI Designer";"lead-ux-ui-designer-1703912541-402.docx";"0";"2023-12-30 10:32:21";"2023-12-30 10:33:45"
"695";"664";"Sr. QA Engineer, Northrup Grumman Corporation";"sr-qa-engineer-northrup-grumman-corporation-1703912625-820.docx";"0";"2023-12-30 10:33:45";"2023-12-30 10:34:56"
"696";"665";"Web Developer at Ria Financial";"web-developer-at-ria-financial-1703912696-148.pdf";"0";"2023-12-30 10:34:56";"2023-12-30 10:47:00"
"697";"668";"Senior Software Developer";"senior-software-developer-1703913420-215.docx";"0";"2023-12-30 10:47:00";"2023-12-30 10:47:40"
"698";"669";"Sr. React and Node JS Developer";"sr-react-and-node-js-developer-1703913460-110.docx";"0";"2023-12-30 10:47:40";"2023-12-30 10:48:44"
"699";"670";"Business Analyst";"business-analyst-1703913524-981.docx";"0";"2023-12-30 10:48:44";"2023-12-30 10:49:40"
"700";"671";"Data Engineer";"data-engineer-1703913581-401.docx";"0";"2023-12-30 10:49:41";"2023-12-30 11:03:02"
"701";"672";"Java/UI Developer";"javaui-developer-1703914382-772.docx";"0";"2023-12-30 11:03:02";"2023-12-30 11:04:04"
"702";"673";"Mobile Consultant";"mobile-consultant-1703914444-741.docx";"0";"2023-12-30 11:04:04";"2023-12-30 11:04:46"
"703";"674";"Founder & Product Manager,";"founder-product-manager-1703914486-158.docx";"0";"2023-12-30 11:04:46";"2023-12-30 11:05:31"
"704";"675";"Sr Automation Tester/ Lead";"sr-automation-tester-lead-1703914531-973.docx";"0";"2023-12-30 11:05:31";"2023-12-30 11:14:49"
"705";"676";"Big Data/Spark Developer";"big-dataspark-developer-1703915089-298.docx";"0";"2023-12-30 11:14:49";"2023-12-30 11:16:22"
"706";"677";"Python developer";"python-developer-1703915182-943.docx";"0";"2023-12-30 11:16:22";"2023-12-30 11:17:10"
"707";"678";"Sr. Big Data/Hadoop Developer";"sr-big-datahadoop-developer-1703915234-402.docx";"0";"2023-12-30 11:17:14";"2023-12-30 11:18:31"
"708";"679";"QUALITY ENGINEERING LEAD";"quality-engineering-lead-1703915311-432.docx";"0";"2023-12-30 11:18:31";"2023-12-30 11:29:11"
"709";"680";"TOP PERFORMING UX DESIGNER";"top-performing-ux-designer-1703915951-187.docx";"0";"2023-12-30 11:29:11";"2023-12-30 11:30:10"
"710";"681";" Senior Test Engineer   ";"senior-test-engineer-1703916012-524.docx";"0";"2023-12-30 11:30:12";"2023-12-30 11:30:50"
"711";"682";"Hadoop/spark developer";"hadoopspark-developer-1703916050-18.docx";"0";"2023-12-30 11:30:50";"2023-12-30 11:31:43"
"712";"683";"Senior Technical Consultant";"senior-technical-consultant-1703916103-982.docx";"0";"2023-12-30 11:31:43";"2023-12-30 11:41:06"
"713";"684";"Lead Business Analyst";"lead-business-analyst-1703916666-337.docx";"0";"2023-12-30 11:41:06";"2023-12-30 11:41:50"
"714";"685";"ETL QA Tester";"etl-qa-tester-1703916710-651.docx";"0";"2023-12-30 11:41:50";"2023-12-30 11:42:36"
"715";"686";"Business Analytics";"business-analytics-1703916756-299.docx";"0";"2023-12-30 11:42:36";"2023-12-30 11:43:20"
"716";"687";"Hadoop/Spark Developer";"hadoopspark-developer-1703916800-679.docx";"0";"2023-12-30 11:43:20";"2023-12-30 12:05:11"
"717";"688";"Web Services ETL UAT SOA";"web-services-etl-uat-soa-1703918112-939.docx";"0";"2023-12-30 12:05:12";"2023-12-30 12:06:10"
"718";"689";"Photographer, Web Content Creator, Webmaster, Developer";"photographer-web-content-creator-webmaster-developer-1703918171-990.pdf";"0";"2023-12-30 12:06:11";"2023-12-30 12:07:00"
"719";"690";"Sr. Python Developer";"sr-python-developer-1703918220-190.docx";"0";"2023-12-30 12:07:00";"2023-12-30 12:07:53"
"720";"691";"Software & Technologies";"software-technologies-1703918273-275.docx";"0";"2023-12-30 12:07:53";"2023-12-30 12:19:10"
"721";"692";"Sr. NodeJs & Angular Developer";"sr-nodejs-angular-developer-1703918952-629.docx";"0";"2023-12-30 12:19:12";"2023-12-30 12:22:48"
"722";"694";"Senior UX Designer/Lead Frontend UX Developer";"senior-ux-designerlead-frontend-ux-developer-1703919168-829.docx";"0";"2023-12-30 12:22:48";"2023-12-30 12:23:32"
"723";"695";"Senior UI/UX Developer";"senior-uiux-developer-1703919212-593.docx";"0";"2023-12-30 12:23:32";"2024-01-01 10:14:29"
"724";"696";"Web Developer";"web-developer-1704084269-433.docx";"0";"2024-01-01 10:14:29";"2024-01-01 10:15:09"
"725";"697";"Hadoop/Spark Developer";"hadoopspark-developer-1704084313-985.docx";"0";"2024-01-01 10:15:13";"2024-01-01 10:15:48"
"726";"698";"Hadoop developer";"hadoop-developer-1704084348-203.docx";"0";"2024-01-01 10:15:48";"2024-01-01 10:16:36"
"727";"699";"Sr. Hadoop Developer";"sr-hadoop-developer-1704084396-532.docx";"0";"2024-01-01 10:16:36";"2024-01-01 10:32:09"
"728";"700";"Data Analyst";"data-analyst-1704085330-856.docx";"0";"2024-01-01 10:32:10";"2024-01-01 10:32:56"
"729";"701";"Freelance Quant/Data Analyst";"freelance-quantdata-analyst-1704085376-24.docx";"0";"2024-01-01 10:32:56";"2024-01-01 10:33:54"
"730";"702";"Microsoft Operating Services";"microsoft-operating-services-1704085434-956.docx";"0";"2024-01-01 10:33:54";"2024-01-01 10:35:16"
"731";"703";"SAP";"sap-1704085516-160.docx";"0";"2024-01-01 10:35:16";"2024-01-01 10:36:01"
"732";"704";"BI Developer";"bi-developer-1704085561-832.docx";"0";"2024-01-01 10:36:01";"2024-01-01 10:50:57"
"733";"705";"Paid Advertising Manager";"paid-advertising-manager-1704086457-59.pdf";"0";"2024-01-01 10:50:57";"2024-01-01 10:51:33"
"734";"706";"Blueprint Technologies";"blueprint-technologies-1704086494-456.docx";"0";"2024-01-01 10:51:34";"2024-01-01 10:52:13"
"735";"707";"Software Applications Developer";"software-applications-developer-1704086533-200.docx";"0";"2024-01-01 10:52:13";"2024-01-01 10:53:41"
"736";"708";"-Microsoft Office products";"microsoft-office-products-1704086621-225.docx";"0";"2024-01-01 10:53:41";"2024-01-01 10:54:16"
"737";"709";"Digital Marketing Professional";"digital-marketing-professional-1704086656-681.docx";"0";"2024-01-01 10:54:16";"2024-01-01 11:09:16"
"738";"710";"Madsen Services";"madsen-services-1704087557-685.docx";"0";"2024-01-01 11:09:17";"2024-01-01 11:10:14"
"739";"711";"Data Analyst";"data-analyst-1704087614-633.docx";"0";"2024-01-01 11:10:14";"2024-01-01 11:11:20"
"740";"712";"Sales and Marketing Intern";"sales-and-marketing-intern-1704087680-691.pdf";"0";"2024-01-01 11:11:20";"2024-01-01 11:12:23"
"741";"712";"Sales and Marketing Intern";"sales-and-marketing-intern-1704087744-328.docx";"0";"2024-01-01 11:12:24";"2024-01-01 11:13:01"
"742";"713";"Sales and Marketing Intern";"sales-and-marketing-intern-1704087781-449.pdf";"0";"2024-01-01 11:13:01";"2024-01-01 11:15:36"
"743";"714";"Marketing Coordinator";"marketing-coordinator-1704087937-866.pdf";"0";"2024-01-01 11:15:37";"2024-01-01 11:15:41"
"744";"714";"Marketing Coordinator";"marketing-coordinator-1704087941-615.pdf";"0";"2024-01-01 11:15:41";"2024-01-01 11:47:38"
"745";"715";"Abbott Diagnostics Lake Forest, Illinois";"abbott-diagnostics-lake-forest-illinois-1704089858-813.docx";"0";"2024-01-01 11:47:38";"2024-01-01 11:49:50"
"746";"716";"Social Media Marketing Manager";"social-media-marketing-manager-1704089990-135.pdf";"0";"2024-01-01 11:49:50";"2024-01-01 11:52:31"
"747";"717";"Data Analyst";"data-analyst-1704090151-227.pdf";"0";"2024-01-01 11:52:31";"2024-01-01 11:55:17"
"748";"718";"Search Engine Marketing Executive";"search-engine-marketing-executive-1704090317-649.docx";"0";"2024-01-01 11:55:17";"2024-01-01 12:00:49"
"749";"719";"Search Marketing Assistant";"search-marketing-assistant-1704090650-239.pdf";"0";"2024-01-01 12:00:50";"2024-01-01 12:01:35"
